actor_id,text,index_text,is_gt,manual_label_full,manual_label,topic,gpt_label,gpt_stance,gpt_topic
user_359,RT @SethAbramson: RETWEET if you want Joe Biden's new Attorney General—whoever it may be—to within his/her first 30 days name a Special Cou…,30 attorney be biden cou days general her his joe retweet rt special to whoever,1,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_339,"RT @MajorPatriot: Did you know ""we've gone through some of the most complex military operations this country has ever conducted""?  Did you…",complex conducted country military operations rt ve we you,0,,,,opposing-Election_Legitimacy,opposing,Election_Legitimacy
user_197,"RT @Redistrict: Presidential results in Bedminster Township, NJ:  2016: Trump 48.2%, Clinton 48.0% 2020: Biden 52.6%, Trump 45.9%",2016 2020 45 48 48 52 bedminster biden clinton nj presidential results rt township trump trump,0,,,,supportive-Election_Legitimacy,supportive,Election_Legitimacy
user_391,"RT @Randbreloaded: Join us for a delightful inaugural dinner event celebrating this historic election victory A lively, glamorous and styli…",celebrating delightful dinner election event glamorous historic inaugural join lively rt styli victory,1,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy
user_91,"RT @davidfrum: Urgent national crisis: incorrect hyphenation in Jill Biden thesis.  No big deal, nothing to see here: president of the Unit…",biden big crisis deal here hyphenation incorrect jill national president rt thesis unit urgent,1,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_28,"RT @bryanbehar: Why is it that the more Trump demonstrates symptoms of mental and emotional instability, the more MAGAheads on my feed thin…",demonstrates emotional feed instability magaheads mental rt symptoms thin trump,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_13,@thehill 🔴 GOP / Republicans CONTROL the Senate 🔴 Donald J. #Trump in the White House  🇺🇸 #COVID19 in the UNITED ST… https://t.co/jfWUBn7deJ,control covid19 donald gop house republicans senate st trump united white 🇺🇸,0,,,,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy
user_139,"RT @CNN: With his presidency coming to a close, historians and Americans alike are starting to put Trump in historical perspective, CNN's H…",alike americans close cnn coming historians historical perspective presidency put rt starting trump,0,,,,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy
user_286,RT @KMCRadio: Biden supporters seem to be really losing their minds at how angry they get when you tell them that Biden “won” only 16% of t…,16 angry biden biden losing minds rt supporters won,0,,,,opposing-Election_Legitimacy,opposing,Election_Legitimacy
user_338,"RT @davidfrum: Urgent national crisis: incorrect hyphenation in Jill Biden thesis.  No big deal, nothing to see here: president of the Unit…",biden big crisis deal here hyphenation incorrect jill national president rt thesis unit urgent,1,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_33,RT @donwinslow: The entire Trump family are disgusting people.,disgusting entire family people rt trump,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_186,RT @PeteButtigieg: Black and brown neighborhoods have been disproportionately divided by highway projects or left isolated by the lack of a…,black brown disproportionately divided highway isolated lack left neighborhoods projects rt,0,,,,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy
user_398,RT @nypapajoe: The Republican Party has morphed into Trump which is why it’s imperative that We demand that Biden puts in place a Prosecuto…,biden demand imperative it morphed party place prosecuto puts republican rt trump,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_222,"RT @davidfrum: Urgent national crisis: incorrect hyphenation in Jill Biden thesis.  No big deal, nothing to see here: president of the Unit…",biden big crisis deal here hyphenation incorrect jill national president rt thesis unit urgent,1,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_385,RT @Prosperous1776: WHAT WAS MISSING from the stolen 2020 Presidential election for the first time ever?  CHECKS &amp; BALANCES  Election judge…,2020 amp balances checks election election ever judge missing presidential rt stolen time,1,opposing-Election_Legitimacy,opposing,Election_Legitimacy,opposing-Election_Legitimacy,opposing,Election_Legitimacy
user_378,RT @SethAbramson: RETWEET if you want Joe Biden's new Attorney General—whoever it may be—to within his/her first 30 days name a Special Cou…,30 attorney be biden cou days general her his joe retweet rt special to whoever,1,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_68,RT @Alyssa_Milano: Here’s what Biden can/should do via executive orders to help U.S. families: 1. temporarily renew extra unemployment bene…,bene biden can executive extra families here orders renew rt should temporarily unemployment,0,,,,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy
user_381,RT @SethAbramson: RETWEET if you want Joe Biden's new Attorney General—whoever it may be—to within his/her first 30 days name a Special Cou…,30 attorney be biden cou days general her his joe retweet rt special to whoever,1,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_91,"RT @jeremyfaust: I’m an ER doctor and despite trying, I have not yet been able to be vaccinated. https://t.co/xEdhs35tIK",doctor er rt trying vaccinated,0,,,,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy
user_180,"RT @funder: 323,758 Americans dead from the Trump Virus. Trump should spend the rest of his life in prison. So should his accomplices.",323 758 accomplices americans dead life prison rest rt spend trump trump virus,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_164,RT @kylegriffin1: It's now clear: There's not a 'silent' pro-Trump majority in the U.S. Joe Biden won the electoral college. His popular vo…,biden clear college electoral joe majority popular pro rt silent trump vo won,0,,,,supportive-Election_Legitimacy,supportive,Election_Legitimacy
user_96,RT @marklevinshow: Zuckerberg should face a federal investigation and an investigation in every state where his front groups were involved…,face federal front groups investigation investigation involved rt state zuckerberg,1,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_476,"RT @AmyKremer: It’s insane that every Republican in the country is in Georgia to help win the #GASenate seats,  But we will be voting on th…",country gasenate georgia insane it republican rt seats th voting win,0,,,,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy
user_164,"RT @nytimes: Rudy Giuliani, President Trump’s personal lawyer, is said to have pressed the Department of Homeland Security to seize possess…",department giuliani homeland lawyer personal possess president pressed rt rudy security seize trump,0,,,,opposing-Election_Legitimacy,opposing,Election_Legitimacy
user_240,"RT @realDonaldTrump: .@senatemajldr and Republican Senators have to get tougher, or you won’t have a Republican Party anymore. We won the P…",@senatemajldr anymore party republican republican rt senators tougher won won,1,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy
user_100,"RT @NotHoodlum: Jared Kushner, Lara Trump and John Pence setup a shell corp to secretly pay Trump family members $617 million. John Pence i…",617 corp family jared john john kushner lara members million pay pence pence rt secretly setup shell trump trump,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_68,RT @kylegriffin1: It's now clear: There's not a 'silent' pro-Trump majority in the U.S. Joe Biden won the electoral college. His popular vo…,biden clear college electoral joe majority popular pro rt silent trump vo won,0,,,,supportive-Election_Legitimacy,supportive,Election_Legitimacy
user_22,RT @joncoopertweets: Who agrees that President Biden should abolish Trump’s Space Force and use all of that money to provide Covid relief p…,abolish agrees biden covid force money president provide relief rt space trump,1,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_487,RT @TeamTrump: BREAKING: Trump campaign files a petition for writ of certiorari to the US. Supreme Court to reverse a trio of Pennsylvania…,breaking campaign certiorari court files pennsylvania petition reverse rt supreme trio trump us writ,1,opposing-Election_Legitimacy,opposing,Election_Legitimacy,opposing-Election_Legitimacy,opposing,Election_Legitimacy
user_115,"RT @Sharpinsky: @thehill Hmmm, using the military to force another presidential election because you don't like the results is what type of…",election force hmmm military of presidential results rt type,0,,,,opposing-Election_Legitimacy,opposing,Election_Legitimacy
user_370,"@carilgast @Bxa_Vllmxr @ReverendWarnock There is enough Dems in Georgia to flip the Senate. Remember, we flipped bl… https://t.co/v2Km7rLJAy",bl dems flip flipped georgia remember senate,0,,,,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy
user_465,"RT @davidfrum: Urgent national crisis: incorrect hyphenation in Jill Biden thesis.  No big deal, nothing to see here: president of the Unit…",biden big crisis deal here hyphenation incorrect jill national president rt thesis unit urgent,1,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_317,"RT @donwinslow: Again, why do Republicans need a vaccine for a hoax?  And what happened to the whole Trump/Ted Cruz talking point that no o…",again cruz happened hoax point republicans rt talking ted trump vaccine,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_326,RT @SethAbramson: RETWEET if you want Joe Biden's new Attorney General—whoever it may be—to within his/her first 30 days name a Special Cou…,30 attorney be biden cou days general her his joe retweet rt special to whoever,1,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_449,"RT @Redistrict: Presidential results in Bedminster Township, NJ:  2016: Trump 48.2%, Clinton 48.0% 2020: Biden 52.6%, Trump 45.9%",2016 2020 45 48 48 52 bedminster biden clinton nj presidential results rt township trump trump,0,,,,supportive-Election_Legitimacy,supportive,Election_Legitimacy
user_240,RT @realDonaldTrump: The lie of the year is that Joe Biden won! Christina Bobb @OANN,biden bobb christina joe lie rt won year,0,,,,opposing-Election_Legitimacy,opposing,Election_Legitimacy
user_138,"RT @SenSchumer: Native communities have been among the hardest hit by COVID  In this #COVIDrelief bill, we secured emergency funding for th…",bill communities covid covidrelief emergency funding hardest hit native rt secured th,0,,,,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy
user_239,"RT @Amy_Siskind: GO GEORGIA 🍑  ""Almost as many Georgians have voted in the U.S. Senate runoffs as at the same point before the presidential…",almost georgia georgians point presidential rt runoffs senate voted,1,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy
user_6,"RT @SenSchumer: Native communities have been among the hardest hit by COVID  In this #COVIDrelief bill, we secured emergency funding for th…",bill communities covid covidrelief emergency funding hardest hit native rt secured th,0,,,,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy
